food_id,factor_key,raw_value,numeric_value,value_qualifier
15-220,edible_proportion,1.00,1.0,measured_or_calculated
15-219,edible_proportion,1.00,1.0,measured_or_calculated
15-208,edible_proportion,1.00,1.0,measured_or_calculated
15-209,edible_proportion,1.00,1.0,measured_or_calculated
15-210,edible_proportion,1.00,1.0,measured_or_calculated
15-211,edible_proportion,1.00,1.0,measured_or_calculated
15-212,edible_proportion,1.00,1.0,measured_or_calculated
15-643,edible_proportion,1.00,1.0,measured_or_calculated
15-214,edible_proportion,1.00,1.0,measured_or_calculated
15-221,edible_proportion,1.00,1.0,measured_or_calculated
13-877,edible_proportion,1.00,1.0,measured_or_calculated
13-877,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
14-880,edible_proportion,1.00,1.0,measured_or_calculated
11-1100,edible_proportion,1.00,1.0,measured_or_calculated
11-823,edible_proportion,1.00,1.0,measured_or_calculated
11-823,nitrogen_conversion_factor,5.83,5.83,measured_or_calculated
11-823,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
16-259,edible_proportion,0.79,0.79,measured_or_calculated
17-031,edible_proportion,1.00,1.0,measured_or_calculated
17-031,glycerol_conversion_factor,0.942,0.942,measured_or_calculated
17-488,edible_proportion,1.00,1.0,measured_or_calculated
17-488,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-488,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
17-033,edible_proportion,1.00,1.0,measured_or_calculated
17-033,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
17-034,edible_proportion,1.00,1.0,measured_or_calculated
17-034,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
17-035,edible_proportion,1.00,1.0,measured_or_calculated
17-036,edible_proportion,1.00,1.0,measured_or_calculated
17-036,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
17-037,edible_proportion,1.00,1.0,measured_or_calculated
17-037,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
17-038,edible_proportion,1.00,1.0,measured_or_calculated
17-038,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
17-039,edible_proportion,1.00,1.0,measured_or_calculated
17-039,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
17-040,edible_proportion,1.00,1.0,measured_or_calculated
17-040,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
17-041,edible_proportion,1.00,1.0,measured_or_calculated
17-041,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
17-042,edible_proportion,1.00,1.0,measured_or_calculated
17-042,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
17-043,edible_proportion,1.00,1.0,measured_or_calculated
17-043,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
17-044,edible_proportion,1.00,1.0,measured_or_calculated
17-044,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
17-045,edible_proportion,1.00,1.0,measured_or_calculated
17-045,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
17-686,edible_proportion,1.00,1.0,measured_or_calculated
17-686,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
17-047,edible_proportion,1.00,1.0,measured_or_calculated
17-047,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
17-048,edible_proportion,1.00,1.0,measured_or_calculated
17-048,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
15-824,edible_proportion,1.00,1.0,measured_or_calculated
15-825,edible_proportion,1.00,1.0,measured_or_calculated
13-652,edible_proportion,1,1.0,measured_or_calculated
13-652,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-652,glycerol_conversion_factor,0.8,0.8,measured_or_calculated
13-300,edible_proportion,0.74,0.74,measured_or_calculated
13-300,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-302,edible_proportion,1.00,1.0,measured_or_calculated
13-302,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
14-340,edible_proportion,1.00,1.0,measured_or_calculated
14-340,glycerol_conversion_factor,0.800,0.8,measured_or_calculated
14-359,edible_proportion,0.80,0.8,measured_or_calculated
14-359,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
14-359,glycerol_conversion_factor,0.800,0.8,measured_or_calculated
12-947,edible_proportion,1.00,1.0,measured_or_calculated
12-956,edible_proportion,1.00,1.0,measured_or_calculated
12-946,edible_proportion,1.00,1.0,measured_or_calculated
12-957,edible_proportion,1.00,1.0,measured_or_calculated
17-815,edible_proportion,1.00,1.0,measured_or_calculated
17-816,edible_proportion,1.00,1.0,measured_or_calculated
17-817,edible_proportion,1.00,1.0,measured_or_calculated
13-589,edible_proportion,1.00,1.0,measured_or_calculated
13-589,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-589,glycerol_conversion_factor,0.800,0.8,measured_or_calculated
13-500,edible_proportion,1.00,1.0,measured_or_calculated
13-500,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-590,edible_proportion,1.00,1.0,measured_or_calculated
13-590,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-590,glycerol_conversion_factor,0.800,0.8,measured_or_calculated
13-611,edible_proportion,1.00,1.0,measured_or_calculated
13-611,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-611,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
13-592,edible_proportion,1.00,1.0,measured_or_calculated
13-592,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-592,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
13-593,edible_proportion,1.00,1.0,measured_or_calculated
13-593,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-593,glycerol_conversion_factor,0.953,0.953,measured_or_calculated
13-591,edible_proportion,1.00,1.0,measured_or_calculated
13-591,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-591,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
13-501,edible_proportion,1.00,1.0,measured_or_calculated
13-501,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-309,edible_proportion,0.58,0.58,measured_or_calculated
13-309,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-499,edible_proportion,0.90,0.9,measured_or_calculated
13-499,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
14-330,edible_proportion,1.00,1.0,measured_or_calculated
14-330,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
14-329,edible_proportion,1.00,1.0,measured_or_calculated
14-329,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
14-369,edible_proportion,1.00,1.0,measured_or_calculated
14-369,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
14-370,edible_proportion,0.46,0.46,measured_or_calculated
14-370,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-199,edible_proportion,N,,present_amount_unknown
14-327,edible_proportion,0.71,0.71,measured_or_calculated
14-327,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
14-360,edible_proportion,0.71,0.71,measured_or_calculated
14-360,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
14-360,glycerol_conversion_factor,0.800,0.8,measured_or_calculated
13-878,edible_proportion,1.00,1.0,measured_or_calculated
13-878,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-891,edible_proportion,1.00,1.0,measured_or_calculated
13-891,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-891,glycerol_conversion_factor,0.800,0.8,measured_or_calculated
14-177,edible_proportion,0.73,0.73,measured_or_calculated
17-818,edible_proportion,1.00,1.0,measured_or_calculated
17-819,edible_proportion,1.00,1.0,measured_or_calculated
17-820,edible_proportion,1.00,1.0,measured_or_calculated
17-734,edible_proportion,1.00,1.0,measured_or_calculated
17-734,nitrogen_conversion_factor,6.38,6.38,measured_or_calculated
17-734,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
18-420,edible_proportion,1.00,1.0,measured_or_calculated
50-494,edible_proportion,0.37,0.37,measured_or_calculated
18-419,edible_proportion,0.38,0.38,measured_or_calculated
16-260,edible_proportion,1.00,1.0,measured_or_calculated
16-260,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
16-261,edible_proportion,0.14,0.14,measured_or_calculated
13-516,edible_proportion,1.00,1.0,measured_or_calculated
13-516,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
15-620,edible_proportion,1.00,1.0,measured_or_calculated
15-620,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
15-826,edible_proportion,1.00,1.0,measured_or_calculated
15-827,edible_proportion,1.00,1.0,measured_or_calculated
15-828,edible_proportion,1.00,1.0,measured_or_calculated
15-829,edible_proportion,1,1.0,measured_or_calculated
15-830,edible_proportion,1.00,1.0,measured_or_calculated
15-831,edible_proportion,1.00,1.0,measured_or_calculated
15-832,edible_proportion,1.00,1.0,measured_or_calculated
15-653,edible_proportion,1.00,1.0,measured_or_calculated
15-653,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
11-1101,edible_proportion,1.00,1.0,measured_or_calculated
11-922,edible_proportion,1.00,1.0,measured_or_calculated
11-922,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-922,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
11-959,edible_proportion,1.00,1.0,measured_or_calculated
11-1102,edible_proportion,1.00,1.0,measured_or_calculated
11-1103,edible_proportion,1.00,1.0,measured_or_calculated
15-645,edible_proportion,1.00,1.0,measured_or_calculated
15-833,edible_proportion,1.00,1.0,measured_or_calculated
11-1143,edible_proportion,1.00,1.0,measured_or_calculated
11-1141,edible_proportion,1.00,1.0,measured_or_calculated
11-1142,edible_proportion,1.00,1.0,measured_or_calculated
16-432,edible_proportion,1,1.0,measured_or_calculated
16-433,edible_proportion,1.00,1.0,measured_or_calculated
16-433,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-433,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
16-382,edible_proportion,1.00,1.0,measured_or_calculated
16-382,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-382,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
11-998,edible_proportion,1.00,1.0,measured_or_calculated
11-998,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
11-998,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
14-390,edible_proportion,1,1.0,measured_or_calculated
14-390,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
14-390,glycerol_conversion_factor,0.8,0.8,measured_or_calculated
14-397,edible_proportion,0.6,0.6,measured_or_calculated
14-397,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
14-397,glycerol_conversion_factor,0.8,0.8,measured_or_calculated
13-311,edible_proportion,0.68,0.68,measured_or_calculated
13-879,edible_proportion,1.00,1.0,measured_or_calculated
13-879,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
11-1104,edible_proportion,1.00,1.0,measured_or_calculated
16-101,edible_proportion,0.65,0.65,measured_or_calculated
13-845,edible_proportion,1.00,1.0,measured_or_calculated
13-844,edible_proportion,0.80,0.8,measured_or_calculated
13-844,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-631,edible_proportion,1,1.0,measured_or_calculated
13-631,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-631,glycerol_conversion_factor,0.8,0.8,measured_or_calculated
13-312,edible_proportion,0.72,0.72,measured_or_calculated
13-312,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-632,edible_proportion,1,1.0,measured_or_calculated
13-632,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-632,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
18-381,edible_proportion,1.00,1.0,measured_or_calculated
18-382,edible_proportion,0.60,0.6,measured_or_calculated
14-285,edible_proportion,1.00,1.0,measured_or_calculated
14-178,edible_proportion,1.00,1.0,measured_or_calculated
14-178,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
14-179,edible_proportion,0.61,0.61,measured_or_calculated
11-734,edible_proportion,1.00,1.0,measured_or_calculated
11-734,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-734,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
11-717,edible_proportion,1.00,1.0,measured_or_calculated
11-717,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-717,glycerol_conversion_factor,0.670,0.67,measured_or_calculated
19-611,edible_proportion,1.00,1.0,measured_or_calculated
19-483,edible_proportion,1.00,1.0,measured_or_calculated
11-729,edible_proportion,1.00,1.0,measured_or_calculated
11-729,nitrogen_conversion_factor,6.38,6.38,measured_or_calculated
11-729,glycerol_conversion_factor,0.945,0.945,measured_or_calculated
11-728,edible_proportion,1.00,1.0,measured_or_calculated
11-728,nitrogen_conversion_factor,6.38,6.38,measured_or_calculated
11-728,glycerol_conversion_factor,0.945,0.945,measured_or_calculated
11-731,edible_proportion,1.00,1.0,measured_or_calculated
11-731,nitrogen_conversion_factor,6.38,6.38,measured_or_calculated
11-731,glycerol_conversion_factor,0.945,0.945,measured_or_calculated
11-732,edible_proportion,1.00,1.0,measured_or_calculated
11-732,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
11-732,glycerol_conversion_factor,0.910,0.91,measured_or_calculated
11-730,edible_proportion,1.00,1.0,measured_or_calculated
11-730,nitrogen_conversion_factor,6.38,6.38,measured_or_calculated
11-730,glycerol_conversion_factor,0.945,0.945,measured_or_calculated
11-726,edible_proportion,1.00,1.0,measured_or_calculated
11-726,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-726,glycerol_conversion_factor,0.830,0.83,measured_or_calculated
11-715,edible_proportion,1.00,1.0,measured_or_calculated
11-715,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-715,glycerol_conversion_factor,0.830,0.83,measured_or_calculated
11-727,edible_proportion,1.00,1.0,measured_or_calculated
11-727,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-727,glycerol_conversion_factor,0.830,0.83,measured_or_calculated
11-450,edible_proportion,1.00,1.0,measured_or_calculated
11-450,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-450,glycerol_conversion_factor,0.670,0.67,measured_or_calculated
11-736,edible_proportion,1.00,1.0,measured_or_calculated
11-736,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
11-736,glycerol_conversion_factor,0.916,0.916,measured_or_calculated
11-735,edible_proportion,1.00,1.0,measured_or_calculated
11-735,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-735,glycerol_conversion_factor,0.670,0.67,measured_or_calculated
11-720,edible_proportion,1.00,1.0,measured_or_calculated
11-720,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-720,glycerol_conversion_factor,0.670,0.67,measured_or_calculated
11-1129,edible_proportion,1.00,1.0,measured_or_calculated
11-1129,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-1129,glycerol_conversion_factor,0.670,0.67,measured_or_calculated
11-716,edible_proportion,1.00,1.0,measured_or_calculated
11-716,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-716,glycerol_conversion_factor,0.670,0.67,measured_or_calculated
11-722,edible_proportion,1.00,1.0,measured_or_calculated
11-722,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-722,glycerol_conversion_factor,0.670,0.67,measured_or_calculated
11-721,edible_proportion,1.00,1.0,measured_or_calculated
11-721,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-721,glycerol_conversion_factor,0.670,0.67,measured_or_calculated
11-723,edible_proportion,1.00,1.0,measured_or_calculated
11-723,nitrogen_conversion_factor,5.83,5.83,measured_or_calculated
11-723,glycerol_conversion_factor,0.720,0.72,measured_or_calculated
11-718,edible_proportion,1.00,1.0,measured_or_calculated
11-718,nitrogen_conversion_factor,5.83,5.83,measured_or_calculated
15-835,edible_proportion,1.00,1.0,measured_or_calculated
11-230,edible_proportion,1,1.0,measured_or_calculated
11-844,edible_proportion,1.00,1.0,measured_or_calculated
11-844,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
11-844,glycerol_conversion_factor,0.945,0.945,measured_or_calculated
11-1064,edible_proportion,1.00,1.0,measured_or_calculated
11-843,edible_proportion,1.00,1.0,measured_or_calculated
11-843,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-843,glycerol_conversion_factor,0.945,0.945,measured_or_calculated
11-841,edible_proportion,1.00,1.0,measured_or_calculated
11-841,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-841,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
11-842,edible_proportion,1.00,1.0,measured_or_calculated
11-842,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
